Wage,Age,Overall,Potential,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Weight,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle
0,20,63,77,0,1,3,2,179,42,64,55,52,53,60,55,45,43,59,73,75,66,60,67,59,84,63,73,55,42,23,62,53,58,59,15,18,11
0,22,63,72,0,1,3,2,154,60,30,58,52,25,62,45,33,49,59,73,72,73,52,69,42,70,78,61,32,50,60,45,50,36,50,62,63,61
0,23,63,70,1,1,3,3,181,39,60,64,55,52,63,52,26,32,64,65,58,65,60,53,67,69,78,80,56,67,42,60,58,60,64,45,41,36
0,24,63,72,0,1,3,2,176,33,30,67,62,30,31,34,31,56,60,44,50,30,49,56,49,62,43,69,28,51,64,28,36,43,58,50,70,71
0,20,63,70,1,1,3,3,143,61,50,43,67,37,65,44,56,62,66,73,67,78,61,83,62,84,63,49,62,53,42,60,58,48,63,51,47,59
0,19,63,75,0,1,3,2,176,31,17,57,49,25,38,22,25,42,53,54,58,41,58,56,40,75,64,72,37,53,62,22,35,35,47,62,67,61
0,23,63,70,1,1,2,1,181,19,12,18,35,13,22,25,12,31,12,57,53,64,55,58,24,63,42,70,14,24,22,16,33,25,43,12,12,19
0,20,63,71,1,1,3,2,179,33,22,63,64,31,33,35,32,40,41,66,65,55,52,41,44,71,68,73,25,53,58,23,32,45,56,56,70,62
0,20,62,79,1,1,3,2,172,32,21,56,48,31,32,30,35,41,52,65,66,64,58,67,56,74,53,68,28,63,56,29,32,44,45,62,63,61
0,32,62,62,1,1,3,2,168,65,37,53,62,42,55,69,65,60,58,48,53,50,60,68,64,64,66,69,44,72,62,57,58,43,59,63,64,63
0,19,62,73,0,1,3,2,172,30,20,58,60,32,48,30,26,55,58,43,47,34,61,51,46,74,55,61,27,55,60,40,39,45,54,60,63,64
0,19,62,81,0,1,3,3,181,43,68,63,54,46,54,43,34,38,55,66,65,55,56,62,60,67,60,68,56,32,13,59,49,68,53,27,16,14
0,30,62,62,0,1,3,2,176,44,23,53,55,68,22,34,51,42,44,62,62,61,59,50,60,70,69,75,44,59,51,22,32,40,64,76,63,54
0,18,62,77,0,1,3,2,165,26,26,64,41,28,32,32,31,34,38,56,65,62,60,59,48,69,63,68,25,59,61,30,30,47,60,63,65,64
0,22,62,72,1,1,4,3,150,55,54,39,59,48,66,52,36,34,68,78,69,79,57,74,60,62,60,40,60,40,26,56,55,52,48,45,35,29
0,27,62,64,0,1,2,2,176,30,20,72,45,20,25,32,23,40,35,49,54,51,52,52,52,74,86,75,22,70,55,24,26,30,50,56,63,62
0,25,62,67,0,1,2,2,181,39,61,72,44,48,48,39,32,39,55,41,51,46,58,48,74,60,47,87,54,32,11,64,54,65,62,16,22,17
0,31,62,62,0,1,3,3,176,54,61,52,65,58,64,54,56,59,63,69,72,77,55,73,60,65,74,68,59,41,24,60,64,55,55,34,33,28
0,30,62,62,0,1,3,3,132,55,53,28,57,47,61,43,45,51,60,87,87,88,55,86,55,74,71,31,39,42,40,52,52,46,50,29,31,32
0,32,62,62,0,1,1,2,157,55,33,46,62,25,56,39,43,63,59,47,38,51,74,50,56,55,56,67,58,82,60,58,59,55,63,62,66,64
0,23,62,65,0,1,4,2,161,55,56,45,56,54,59,56,45,54,59,80,83,85,56,81,57,54,66,57,47,43,40,59,55,49,42,32,45,47
0,21,62,68,1,1,3,4,157,58,54,39,61,52,73,50,55,48,70,68,64,73,65,76,43,62,34,34,49,29,23,51,53,46,46,58,19,22
0,30,62,62,0,1,2,2,168,21,21,65,54,23,21,26,23,42,44,48,45,46,49,34,39,71,74,82,20,60,60,41,35,24,46,57,61,59
0,28,62,62,0,1,3,2,168,49,47,56,63,61,57,48,57,59,63,55,54,72,57,68,65,86,80,79,55,77,65,53,59,43,63,57,63,59
0,29,62,64,0,1,3,1,179,20,12,24,26,15,28,25,24,42,33,37,55,58,60,56,25,58,25,57,12,42,20,14,47,15,47,16,12,13
0,20,62,71,0,1,3,2,172,48,25,69,50,22,44,39,25,41,42,61,69,45,44,65,45,80,65,70,45,55,58,21,33,32,51,60,65,62
0,19,62,76,0,1,2,3,146,50,49,45,52,38,68,35,32,35,67,81,83,76,60,78,50,69,62,49,53,35,32,64,55,55,52,29,17,17
0,24,62,68,0,1,3,2,152,61,57,53,57,54,62,44,41,55,65,70,69,71,55,73,67,50,48,56,62,47,22,62,62,50,58,20,47,44
0,19,62,77,0,1,3,3,154,63,48,47,66,67,65,61,46,62,64,69,64,55,56,69,68,58,55,45,67,49,34,42,63,52,60,22,54,54
0,18,62,83,1,1,3,3,154,58,60,61,58,50,66,42,36,42,62,77,75,79,62,81,56,63,54,47,57,39,17,55,55,42,49,23,23,20
0,24,62,66,1,1,3,2,172,22,19,59,42,22,31,26,29,34,41,60,53,45,52,65,39,84,87,78,16,72,55,29,34,37,49,60,63,58
0,20,62,75,0,1,3,2,154,59,53,50,66,47,63,49,53,59,65,64,69,60,53,64,61,58,60,59,59,58,54,53,59,58,42,51,64,62
0,28,62,62,0,1,3,2,143,54,55,42,63,44,62,55,41,57,63,61,68,84,61,79,59,78,71,62,52,44,56,58,64,45,65,55,52,44
0,23,62,70,0,1,3,1,172,13,16,10,25,14,17,18,15,24,19,40,42,35,53,61,22,56,23,46,14,24,26,17,11,27,50,22,12,12
0,21,62,72,0,1,3,2,134,51,33,55,69,33,60,44,41,64,61,65,60,59,59,77,63,57,49,35,60,62,57,55,62,46,55,40,67,62
0,22,62,73,0,1,3,2,143,51,36,51,42,35,64,40,35,41,57,72,56,58,62,65,49,69,66,59,44,62,61,55,45,49,52,61,68,68
0,28,62,62,1,1,3,2,110,61,22,41,53,20,55,57,33,41,55,83,83,75,52,73,20,70,84,57,29,55,54,51,43,37,42,58,61,56
0,28,62,62,0,1,3,2,165,34,66,62,43,54,58,52,54,36,57,64,74,62,66,64,56,72,76,73,58,54,66,58,54,43,55,52,36,32
0,29,62,62,0,1,3,2,159,42,34,53,57,35,59,48,46,58,56,71,70,73,55,76,67,61,85,60,62,74,61,52,43,34,45,55,66,60
0,22,62,69,0,1,3,2,154,33,65,56,59,49,62,42,26,35,63,75,72,70,65,68,55,57,61,50,52,34,18,62,49,57,60,15,17,15
0,27,62,62,0,1,3,2,146,63,55,58,59,58,65,71,61,58,61,90,81,93,48,91,64,90,75,32,59,49,22,44,43,64,44,19,25,23
0,29,62,62,0,1,2,1,174,20,11,15,21,13,11,15,15,17,20,48,48,38,61,40,17,40,36,72,19,18,17,10,40,22,59,17,15,15
0,31,62,62,0,1,3,2,192,28,20,60,45,28,28,23,27,31,44,34,31,44,55,34,36,71,58,87,16,63,60,28,27,34,45,59,62,59
0,22,62,70,0,1,3,2,163,56,55,43,63,50,62,52,46,62,67,71,69,72,55,66,66,61,64,57,43,39,62,52,57,66,53,63,58,57
0,28,62,62,0,1,4,3,146,57,45,43,64,55,57,63,60,63,63,60,59,79,55,74,52,61,74,62,56,61,50,55,63,53,59,53,58,58
0,21,62,69,0,1,3,3,154,49,61,56,66,44,65,45,42,63,67,69,64,72,61,64,67,55,60,49,63,44,35,65,58,41,58,42,41,39
0,26,62,62,0,1,3,3,181,65,58,34,57,40,63,60,63,53,61,70,71,67,45,62,58,55,73,64,59,38,20,57,56,54,60,23,21,20
0,28,62,62,0,1,2,2,181,29,23,64,34,29,28,34,27,43,42,34,58,72,61,36,41,67,59,89,41,61,53,34,26,38,55,55,66,62
0,21,62,73,0,1,3,2,157,57,58,41,58,53,62,44,43,47,57,84,88,81,55,77,56,43,71,75,49,42,35,55,55,54,52,52,39,36
0,26,62,62,0,1,3,3,163,59,70,60,51,57,63,53,50,44,65,51,50,53,71,53,62,71,69,51,64,53,22,52,41,65,53,13,28,32
0,25,62,66,0,1,3,3,154,51,54,49,61,53,68,60,46,56,66,73,67,70,59,72,56,69,58,50,50,52,49,53,60,58,58,42,52,49
0,21,62,74,1,1,4,3,119,62,60,41,61,50,68,51,44,49,64,72,70,75,60,85,66,48,48,35,46,28,20,58,46,65,52,23,34,34
0,30,62,62,0,1,3,3,163,61,54,58,67,60,63,65,60,62,64,64,64,70,58,61,64,61,37,65,64,57,62,61,65,67,67,58,59,58
0,25,62,65,0,1,3,2,154,53,42,48,70,43,55,55,48,66,63,74,68,69,66,80,51,56,74,68,37,73,52,44,58,52,66,54,51,58
0,22,62,72,1,1,3,2,174,60,47,55,68,32,59,39,45,66,61,49,56,61,60,66,65,62,45,71,48,62,65,55,61,48,54,64,61,62
0,25,62,67,1,1,3,2,168,63,26,43,55,26,58,68,58,43,60,77,78,72,53,65,51,73,76,69,31,56,57,49,42,36,50,55,62,59
0,25,62,64,0,1,3,2,170,60,57,45,61,52,60,57,35,58,61,72,68,79,55,77,53,64,80,59,58,40,50,56,52,49,54,37,48,43
0,30,62,62,1,1,3,3,154,55,59,55,45,55,65,57,56,51,70,57,61,53,69,72,63,58,67,50,55,25,22,67,75,68,61,30,23,25
0,29,62,62,0,1,3,3,165,53,56,53,56,58,66,48,49,50,60,75,72,70,60,63,58,63,68,65,60,68,52,62,59,33,60,58,43,42
0,29,62,62,0,1,3,2,165,49,48,54,58,39,63,55,59,52,62,58,67,66,65,64,43,58,76,79,49,69,63,61,65,47,61,59,65,60
0,23,62,68,0,1,3,3,170,55,62,55,60,62,65,63,54,56,66,68,52,67,58,78,66,53,50,58,56,41,23,56,59,59,58,24,32,33
0,19,62,77,0,1,3,3,143,39,68,56,63,64,65,55,46,42,57,69,69,69,63,77,69,51,57,38,62,36,14,48,40,63,48,20,23,16
0,21,62,73,1,1,3,2,168,59,27,60,72,28,49,45,34,68,60,65,63,54,54,56,55,72,69,68,27,61,58,30,42,35,50,41,65,60
0,32,62,62,0,1,3,2,143,49,36,68,58,17,44,37,25,56,56,42,41,35,54,67,40,72,76,70,34,62,60,37,42,24,65,65,60,54
0,28,62,62,0,1,3,2,159,47,34,61,55,31,53,33,38,60,55,70,69,65,61,74,73,69,63,73,68,61,62,58,37,38,58,60,60,57
0,20,62,76,1,1,3,2,163,58,29,59,64,35,57,43,39,54,66,69,67,69,58,66,46,58,67,59,41,61,59,40,41,43,46,55,56,58
0,26,62,62,0,1,3,2,141,60,57,46,64,43,64,56,40,55,62,75,76,81,58,86,65,46,55,33,56,36,25,57,46,49,60,44,34,33
0,21,62,74,0,1,3,2,185,40,39,65,57,35,49,43,37,53,58,69,70,60,55,51,50,79,72,75,33,61,56,44,33,39,50,57,60,58
0,23,62,69,0,1,3,3,150,57,38,58,53,38,61,34,34,49,54,91,92,70,51,61,47,70,73,67,50,53,56,54,32,39,50,57,62,58
0,34,62,62,0,1,4,2,130,56,57,47,62,35,60,40,38,59,62,71,71,85,56,76,49,63,64,36,52,64,58,48,54,44,66,66,60,57
0,17,62,82,0,1,4,3,163,44,65,60,56,48,64,50,60,42,62,69,69,55,60,65,60,60,60,50,58,38,12,62,49,58,51,20,16,21
0,31,62,62,1,1,3,2,185,25,19,73,35,25,27,22,24,30,35,39,32,34,67,47,38,74,81,81,18,74,53,28,35,37,55,56,60,61
0,23,62,67,0,1,2,2,176,58,27,49,55,28,63,35,37,54,43,33,33,30,54,65,26,33,58,86,27,76,57,43,35,45,50,62,65,66
0,30,62,62,0,1,3,1,192,11,14,20,30,15,12,11,12,30,19,38,50,49,60,35,33,66,31,71,15,19,17,15,19,32,54,11,16,15
0,18,62,76,0,1,3,2,163,50,53,58,65,41,51,36,32,57,61,55,63,55,58,66,65,60,66,67,62,66,58,42,59,34,58,55,68,59
0,25,62,67,0,1,3,2,176,30,26,52,54,22,34,30,28,48,44,54,44,55,58,60,40,74,62,73,26,66,62,22,36,34,43,62,62,65
0,20,62,76,0,1,3,2,170,46,39,54,64,37,57,39,39,62,60,62,65,65,63,64,58,78,73,75,54,67,63,52,56,48,53,52,66,65
0,19,62,73,1,1,3,2,172,60,23,55,64,29,54,27,28,58,60,69,65,52,57,59,44,66,55,67,23,55,62,43,31,46,60,61,64,62
0,18,62,78,0,1,4,2,172,60,70,62,60,51,65,46,40,55,64,69,68,67,54,64,56,61,55,58,64,39,15,62,52,55,49,28,20,23
0,24,62,67,0,1,4,2,174,43,58,56,49,64,67,43,39,33,60,83,82,69,53,77,64,73,50,67,63,43,21,54,47,55,52,19,20,23
0,24,62,69,0,1,3,3,165,63,54,45,61,22,63,36,27,59,64,75,73,80,59,79,26,66,86,68,40,55,56,54,59,22,62,65,62,58
0,32,62,62,0,1,4,2,181,42,42,53,62,34,57,36,42,57,50,51,52,60,56,60,48,63,67,81,43,78,59,65,62,33,50,64,61,58
0,26,62,62,1,1,3,3,168,60,58,52,58,55,65,62,51,56,61,80,76,91,57,74,64,62,66,58,52,65,56,57,40,55,58,62,60,58
0,25,62,65,0,1,3,3,176,62,60,52,53,58,69,58,39,40,67,75,71,63,39,58,61,44,55,66,54,34,20,60,51,50,48,35,30,26
0,20,62,74,0,1,3,3,154,57,54,51,62,43,64,49,38,59,66,72,75,76,62,76,57,40,82,65,40,65,56,59,57,41,53,56,49,54
0,19,62,76,1,1,3,2,159,32,73,67,54,57,57,40,35,33,59,52,46,55,53,70,58,69,44,53,69,32,12,60,40,56,48,25,12,15
0,18,62,74,1,1,3,3,176,58,66,47,60,58,70,52,40,55,67,72,68,65,50,62,68,48,46,61,50,31,24,56,49,61,53,25,33,27
0,21,62,69,1,1,3,2,161,56,30,56,63,33,43,45,36,68,54,68,69,61,56,62,33,63,58,56,32,55,65,49,53,48,51,60,62,59
0,21,62,72,0,1,3,2,165,37,36,54,64,32,58,38,37,59,66,63,63,59,61,61,56,49,72,64,56,62,58,57,59,43,60,59,57,55
0,25,62,67,0,1,3,2,172,39,68,64,47,50,56,41,38,35,63,71,73,73,50,73,64,84,34,61,53,27,19,58,45,59,52,23,21,22
0,20,62,76,0,1,3,2,192,36,31,60,46,29,39,32,32,39,42,54,52,37,49,46,49,67,55,70,23,59,60,28,30,47,42,61,68,67
0,25,62,67,0,1,3,2,154,60,25,57,61,22,61,37,34,61,58,76,69,82,55,70,24,92,72,70,29,55,50,33,46,29,52,61,64,64
0,29,62,62,0,1,3,2,159,57,53,41,56,49,63,50,33,43,57,82,75,83,53,81,57,71,72,51,47,34,37,63,56,52,49,29,31,23
0,22,62,72,0,1,3,1,176,13,11,12,23,15,11,11,11,29,18,48,42,35,53,52,22,57,33,59,17,31,13,11,11,22,38,8,10,13
0,23,62,69,1,1,3,3,143,48,60,44,64,53,66,60,58,55,61,75,77,75,52,72,54,62,71,64,51,58,42,61,53,46,53,44,44,43
0,24,62,65,1,1,2,4,163,48,61,40,64,46,65,51,44,60,69,70,61,65,48,64,55,67,53,51,52,41,23,66,53,40,58,35,41,24
0,24,62,64,1,1,3,2,152,63,55,51,59,45,66,65,43,55,63,72,72,69,52,67,47,34,68,40,47,38,32,48,53,55,45,36,33,38
0,31,62,62,1,1,3,2,146,53,60,58,59,54,64,45,51,43,62,76,73,78,57,78,62,59,61,63,62,41,60,65,49,43,52,29,14,12
0,23,62,70,1,1,3,2,163,55,56,51,56,46,63,45,34,52,60,92,91,73,54,61,60,61,72,66,53,52,55,57,56,52,56,56,57,56
0,31,62,62,0,1,2,2,165,26,23,64,50,36,36,15,13,26,43,54,60,52,61,43,30,70,59,76,26,73,58,31,44,24,48,59,62,52
0,21,62,73,0,1,2,2,172,60,22,56,62,37,54,29,20,54,60,74,68,57,53,61,37,72,60,61,25,74,56,30,33,37,43,57,66,62
0,25,62,63,1,1,4,3,137,61,57,38,54,58,64,64,62,38,65,72,67,78,57,84,63,68,74,45,54,43,39,55,58,56,52,30,38,34
0,24,62,66,0,1,3,2,181,53,64,61,62,48,62,42,55,38,62,53,53,60,58,50,63,58,62,73,59,58,23,62,42,60,52,24,37,20
0,22,62,69,0,1,4,2,148,44,71,60,51,48,64,46,36,38,59,66,63,58,59,74,60,53,51,44,59,29,20,64,54,67,49,16,13,18
0,20,62,75,1,1,2,2,157,48,29,61,59,31,60,43,28,55,62,67,66,43,55,60,60,81,67,67,41,49,64,48,42,43,59,62,68,64
0,22,62,69,0,1,3,2,159,55,57,52,59,38,61,48,34,54,63,75,77,76,65,71,58,58,65,50,44,63,48,56,62,47,54,37,56,57
0,19,62,75,1,1,4,2,154,62,52,37,65,44,63,54,45,58,66,69,67,65,52,73,66,49,54,48,54,39,42,57,60,54,48,38,32,28
0,22,62,70,0,1,2,2,168,36,63,50,60,55,62,58,38,48,61,73,65,59,63,61,67,50,64,73,60,50,22,55,60,57,54,28,24,24
0,24,62,69,1,1,3,2,176,40,23,61,47,25,56,42,36,45,52,64,65,55,61,61,37,67,78,67,23,61,62,33,33,39,55,57,64,65
0,34,62,62,0,1,4,2,176,57,60,63,64,61,60,59,58,61,56,66,53,65,61,44,66,68,53,71,64,69,48,61,66,58,62,30,50,53
0,22,62,69,1,1,3,1,196,17,13,15,23,16,19,17,17,20,15,44,41,31,47,53,21,59,18,68,19,24,19,7,40,16,43,19,13,19
0,24,62,69,0,1,2,2,181,38,44,58,65,37,54,39,34,53,58,51,53,64,56,72,47,75,69,71,49,75,61,45,54,37,51,59,61,63
0,27,62,62,0,1,4,2,194,33,66,73,40,58,50,35,29,27,55,63,66,53,48,53,59,65,63,70,53,46,12,66,39,47,49,31,16,14
0,20,62,72,1,1,3,2,165,47,38,50,67,31,55,36,38,64,59,63,64,67,55,65,45,52,55,61,42,58,59,41,54,41,52,57,66,66
0,28,62,62,0,1,3,3,165,37,67,56,61,64,72,52,41,45,58,62,54,57,57,69,70,58,39,63,62,30,18,52,60,70,48,23,14,23
0,20,62,71,0,1,3,2,139,62,54,39,63,47,66,58,43,57,64,82,76,79,46,85,68,63,45,31,53,38,39,48,54,54,46,42,47,38
0,27,62,62,0,1,2,2,183,32,28,54,49,30,24,18,22,33,44,41,44,30,58,43,49,68,62,80,17,74,58,23,34,40,47,61,59,60
0,26,62,66,0,1,2,2,176,28,46,58,54,31,38,37,35,52,48,60,61,59,60,54,43,69,74,72,36,68,56,44,52,30,48,57,66,61
0,22,62,72,0,1,2,2,163,64,32,50,66,33,62,53,41,61,64,73,74,67,62,72,45,74,69,63,36,57,63,55,56,33,62,60,62,59
0,19,61,75,0,1,3,2,154,54,55,42,58,60,62,61,56,52,60,72,70,76,61,75,64,44,48,31,58,38,23,60,59,60,53,29,25,22
0,18,61,74,1,1,3,2,174,30,23,60,57,34,42,42,32,58,54,50,68,50,51,50,60,70,65,75,30,64,58,33,37,45,53,58,60,56
0,20,61,69,0,1,3,2,216,28,26,58,36,30,32,31,33,29,35,52,49,48,53,32,39,55,53,92,25,53,56,24,28,45,48,58,64,68
0,29,61,61,0,1,4,2,170,58,35,55,55,22,51,45,40,50,55,68,64,70,59,57,43,66,75,68,39,60,57,51,43,41,52,64,58,58
0,19,61,78,0,1,3,2,174,24,25,58,55,23,50,26,31,53,60,40,40,58,50,30,33,73,58,74,26,49,59,26,30,40,50,58,62,61
0,28,61,61,0,1,3,2,159,57,45,56,62,45,49,47,46,58,58,63,51,67,57,75,57,90,74,58,51,66,58,50,55,52,56,62,60,59
0,28,61,61,0,1,2,2,194,23,25,62,51,29,30,28,22,46,27,66,50,44,54,63,39,76,72,71,20,70,53,22,31,38,50,60,61,61
0,19,61,74,0,1,3,2,154,54,32,52,41,34,65,43,41,30,57,76,68,53,56,67,30,52,63,55,37,62,59,57,40,41,49,62,69,64
0,21,61,76,1,1,3,2,161,52,17,60,59,42,53,58,40,58,61,53,59,52,61,56,38,70,62,63,29,50,61,23,51,41,64,60,62,59
0,17,61,80,0,1,3,2,163,48,61,54,62,49,75,48,32,46,62,69,69,69,58,68,53,75,55,62,50,33,22,59,53,50,52,21,24,21
0,20,61,73,0,1,2,2,154,30,65,59,53,49,55,30,34,45,55,69,68,54,60,79,60,65,70,59,53,31,19,59,41,55,58,11,12,17
0,24,61,64,0,1,3,2,152,48,33,66,61,29,58,48,30,59,65,60,39,64,49,58,55,78,70,68,50,71,63,44,46,38,62,55,59,56
0,18,61,79,0,1,3,2,161,40,65,63,62,39,57,40,39,35,57,69,67,60,57,70,52,67,69,60,54,32,11,60,46,72,59,13,14,13
0,20,61,72,0,1,3,2,183,50,38,56,60,38,55,61,37,53,58,55,54,55,62,61,52,64,61,69,38,60,54,47,55,42,53,62,63,51
0,24,61,64,0,1,3,2,196,33,59,63,57,52,44,25,22,35,57,67,65,49,60,65,66,74,64,86,45,72,24,60,53,56,50,22,21,18
0,27,61,62,0,1,3,1,148,14,16,15,33,19,15,18,15,28,18,49,50,47,56,67,16,56,42,49,14,35,18,13,48,22,49,14,16,15
0,21,61,73,0,1,2,2,174,43,29,61,63,34,52,32,35,57,57,59,61,54,61,53,56,36,64,69,37,65,60,37,46,38,41,57,61,54
0,24,61,65,0,1,3,2,163,44,34,55,61,36,50,29,28,54,56,52,52,48,56,70,51,74,71,70,55,67,62,37,52,37,50,60,62,57
0,28,61,61,0,1,3,2,159,49,43,62,62,44,54,41,40,59,61,69,66,67,58,55,63,78,88,76,43,68,61,45,58,46,58,54,64,61
0,20,61,69,0,1,3,2,154,58,60,60,57,49,57,46,45,59,59,70,61,59,65,67,59,62,49,61,59,29,38,70,63,70,49,40,26,22
0,29,61,61,1,1,3,2,168,38,65,50,47,52,54,45,35,43,54,74,78,71,64,70,63,84,56,61,61,62,37,58,60,51,55,24,45,43
0,20,61,71,1,1,3,2,152,62,43,47,60,39,60,52,39,55,63,66,64,69,55,78,50,61,62,51,48,54,56,47,48,38,55,58,61,59
0,24,61,66,0,1,3,3,148,44,49,39,58,46,67,48,38,55,65,65,84,85,58,85,56,85,73,30,38,44,30,51,55,45,61,50,42,39
0,27,61,61,1,1,3,2,161,56,44,41,52,42,61,51,49,51,58,76,82,80,58,82,50,45,80,62,34,40,50,55,55,47,59,43,49,52
0,31,61,61,1,1,2,2,163,58,43,41,48,38,66,31,24,44,64,64,68,48,62,70,43,34,63,73,42,64,65,57,48,38,46,60,64,57
0,28,61,61,1,1,3,3,150,62,50,40,65,52,65,51,52,60,67,60,64,58,61,63,55,55,66,53,49,42,29,48,56,54,60,50,33,47
0,21,61,71,1,1,3,2,165,63,62,35,64,41,65,42,44,56,61,62,66,44,51,56,53,40,52,53,45,31,38,58,52,48,42,58,27,29
0,22,61,71,0,1,2,2,159,38,63,58,58,48,56,43,30,37,65,72,66,58,53,62,57,74,62,65,47,31,17,62,52,62,50,44,20,12
0,19,61,75,1,1,2,2,159,55,30,56,60,28,34,40,40,58,54,65,58,50,55,67,38,65,60,65,25,55,57,33,39,45,45,64,63,62
0,22,61,66,0,1,3,2,150,50,46,50,63,47,50,52,53,61,61,67,69,55,59,73,72,65,75,63,60,80,59,48,58,46,53,55,61,63
0,24,61,67,0,1,3,2,159,59,68,42,65,46,62,40,34,52,65,66,63,60,62,62,52,50,62,56,47,38,25,62,57,58,58,22,23,28
0,21,61,69,1,1,3,2,150,56,51,55,66,44,60,57,56,62,61,70,70,56,56,69,64,59,56,54,52,64,48,50,60,60,55,34,51,58
0,20,61,72,0,1,3,2,181,53,32,62,67,38,57,44,42,66,65,53,55,53,58,51,57,54,65,74,49,58,59,48,52,40,48,54,56,53
0,21,61,72,0,1,3,1,172,16,10,11,30,14,13,11,12,17,19,38,48,30,46,48,25,58,43,52,14,26,19,12,45,29,42,10,17,16
0,21,61,74,1,1,2,2,165,71,55,45,61,40,62,45,32,60,51,65,70,63,45,65,55,49,69,65,50,28,24,55,53,53,48,26,29,28
0,27,61,62,0,1,2,2,161,36,24,56,59,22,53,24,29,56,58,61,69,72,56,68,46,87,71,76,35,71,59,33,53,35,55,54,65,59
0,32,61,61,0,1,3,2,174,54,51,54,64,60,55,60,48,62,60,66,68,71,63,60,69,64,60,74,62,55,50,58,60,66,65,58,61,59
0,26,61,63,0,1,2,1,198,11,10,13,25,10,20,12,17,28,25,28,33,32,52,51,23,59,24,51,11,40,24,10,56,15,42,28,10,10
0,33,61,61,0,1,4,3,154,57,58,54,62,59,62,55,65,61,63,52,52,76,61,79,67,82,71,59,60,55,49,55,64,63,62,47,52,50
0,22,61,72,0,1,3,2,154,60,57,50,61,49,65,54,41,56,61,69,71,73,55,77,55,55,58,62,56,28,16,49,51,58,49,59,18,21
0,21,61,74,0,1,3,1,201,16,19,19,30,19,16,12,17,21,20,45,45,31,57,50,20,62,29,60,17,25,27,16,26,27,36,18,19,12
0,28,61,61,0,1,3,2,176,58,57,57,61,54,56,61,53,55,59,74,72,88,55,81,55,64,77,60,57,44,19,62,57,60,51,55,40,35
0,25,61,64,0,1,3,2,179,55,58,73,65,35,58,41,22,64,57,54,52,55,58,61,32,67,68,72,22,52,60,49,70,35,65,62,65,54
0,22,61,72,0,1,3,2,154,63,32,38,63,41,48,43,27,61,54,72,68,71,53,81,36,76,62,36,36,42,56,41,42,42,44,58,62,60
0,22,61,64,0,1,3,2,179,40,45,55,65,29,54,42,35,64,65,70,64,68,58,47,47,66,59,83,39,53,49,55,46,45,44,57,61,63
0,31,61,61,0,1,3,2,163,64,50,54,54,52,53,60,23,48,58,63,62,61,53,55,55,51,71,73,60,66,62,59,66,30,57,62,62,57
0,22,61,68,0,1,3,2,174,45,49,53,68,49,54,61,59,67,64,71,62,45,50,61,50,77,75,64,50,65,55,50,53,39,63,58,59,51
0,22,61,70,0,1,3,2,170,34,71,67,55,49,65,48,36,38,52,54,54,56,61,61,57,62,43,61,58,30,13,54,49,68,46,35,22,23
0,26,61,62,0,1,3,2,168,57,57,43,57,46,62,43,34,44,61,68,74,76,63,57,63,45,61,74,61,28,23,53,55,56,49,37,28,27
0,24,61,68,0,1,2,2,157,15,15,62,32,18,49,16,12,31,47,65,61,59,53,72,20,84,66,74,19,55,54,12,17,28,49,61,62,61
0,31,61,61,0,1,4,2,168,58,39,57,54,42,57,33,37,52,58,72,59,62,60,67,33,58,64,69,39,47,57,40,36,37,65,59,65,60
0,23,61,64,0,1,4,2,172,55,63,54,45,41,61,48,32,39,58,90,88,68,59,74,52,64,70,61,48,33,14,56,49,61,54,17,14,15
0,22,61,68,0,1,3,4,143,58,59,45,58,56,65,57,49,51,62,72,60,84,58,90,59,66,64,33,57,38,23,48,55,56,46,21,24,23
0,26,61,61,1,1,3,2,161,64,27,56,56,37,54,59,65,53,56,56,57,64,59,65,53,76,74,66,44,49,57,37,42,65,62,62,61,57
0,19,61,77,0,1,4,2,154,56,27,50,51,37,57,47,30,44,59,70,78,72,54,66,51,65,67,65,25,56,56,50,43,32,46,56,59,61
0,18,61,81,0,1,3,2,176,31,33,66,48,33,40,46,24,48,49,69,66,68,52,61,46,86,52,69,32,65,58,27,26,42,52,55,63,55
0,21,61,72,1,1,3,2,176,56,49,49,58,56,62,54,60,49,63,83,78,67,66,68,62,48,56,71,58,71,52,61,47,53,60,55,55,59
0,28,61,61,0,1,3,2,170,38,34,47,62,30,55,33,38,56,58,67,61,57,65,62,54,62,73,66,36,65,69,58,60,40,53,56,71,62
0,22,61,70,1,1,3,2,139,62,25,42,55,23,54,49,26,36,62,68,65,75,54,79,33,76,61,35,42,56,59,37,36,28,43,60,64,59
0,21,61,70,1,1,3,2,168,65,47,45,62,40,60,28,33,57,64,67,67,66,64,60,60,61,69,67,40,67,59,55,48,43,50,60,54,47
0,23,61,67,0,1,3,2,168,54,62,63,57,61,54,42,37,53,57,74,70,72,50,59,58,77,33,68,58,54,20,60,41,57,52,31,24,23
0,19,61,78,0,1,2,1,179,13,12,10,32,16,17,18,11,37,22,44,46,38,51,40,21,62,29,68,14,24,18,11,40,18,51,12,12,13
